"time","V","entity_id"
"2023-08-09T15:43:11.996+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:43:11.999+02:00","3.324","bat_caravan_cell_voltages_8"
"2023-08-09T15:43:15.008+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:43:15.011+02:00","3.326","bat_caravan_cell_voltages_3"
"2023-08-09T15:43:15.015+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:43:15.018+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:43:18.045+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:43:18.048+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:43:18.053+02:00","3.327","bat_caravan_cell_voltages_6"
"2023-08-09T15:43:24.135+02:00","3.324","bat_caravan_cell_voltages_3"
"2023-08-09T15:43:24.139+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:43:24.142+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:43:24.146+02:00","3.327","bat_caravan_cell_voltages_7"
"2023-08-09T15:43:27.148+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:43:27.155+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:43:27.158+02:00","3.331","bat_caravan_cell_voltages_4"
"2023-08-09T15:43:27.162+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:43:27.166+02:00","3.322","bat_caravan_cell_voltages_8"
"2023-08-09T15:43:30.185+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:43:30.188+02:00","3.326","bat_caravan_cell_voltages_3"
"2023-08-09T15:43:30.192+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:43:30.195+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:43:30.199+02:00","3.329","bat_caravan_cell_voltages_6"
"2023-08-09T15:43:30.202+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:43:30.206+02:00","3.324","bat_caravan_cell_voltages_8"
"2023-08-09T15:43:33.230+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:43:33.235+02:00","3.331","bat_caravan_cell_voltages_6"
"2023-08-09T15:43:33.240+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:43:33.244+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:43:36.268+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:43:36.272+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:43:36.275+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:43:36.278+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:43:36.281+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:43:36.284+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:43:39.283+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:43:39.286+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:43:42.325+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:43:42.329+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:43:42.335+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:43:42.338+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:43:45.364+02:00","3.326","bat_caravan_cell_voltages_3"
"2023-08-09T15:43:45.369+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:43:45.372+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:43:48.396+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:43:48.399+02:00","3.33","bat_caravan_cell_voltages_4"
"2023-08-09T15:43:48.405+02:00","3.317","bat_caravan_cell_voltages_8"
"2023-08-09T15:43:51.431+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:43:51.436+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:43:51.444+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:43:54.468+02:00","3.324","bat_caravan_cell_voltages_3"
"2023-08-09T15:43:54.471+02:00","3.331","bat_caravan_cell_voltages_4"
"2023-08-09T15:43:54.476+02:00","3.324","bat_caravan_cell_voltages_8"
"2023-08-09T15:43:57.913+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:43:57.916+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:43:57.920+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:43:57.924+02:00","3.327","bat_caravan_cell_voltages_5"
"2023-08-09T15:43:57.927+02:00","3.331","bat_caravan_cell_voltages_6"
"2023-08-09T15:43:57.933+02:00","3.316","bat_caravan_cell_voltages_8"
"2023-08-09T15:44:00.519+02:00","3.322","bat_caravan_cell_voltages_1"
"2023-08-09T15:44:00.522+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:44:00.525+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:44:00.529+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:44:00.532+02:00","3.327","bat_caravan_cell_voltages_7"
"2023-08-09T15:44:00.537+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:44:03.531+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:44:03.535+02:00","3.326","bat_caravan_cell_voltages_3"
"2023-08-09T15:44:03.538+02:00","3.331","bat_caravan_cell_voltages_4"
"2023-08-09T15:44:03.541+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:44:03.545+02:00","3.33","bat_caravan_cell_voltages_7"
